Player,Team,GAME_DATE,MATCHUP,Win/Loss,Minutes,2PTMade,2PTAttempted,2PT_%,3PTMade,3PT_Attempted,3PT_%,FreeThrowsMade,FreeThrowsAttempted,FreeThrow%,OffensiveRebounds,DefensiveRebounds,TotRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,Points,+/-
Gradey Dick,Raptors,"OCT 30, 2023",TOR vs. POR,L,21,2,7,28.6%,0,3,0.0%,0,0,0.0%,1,5,6,0,2,0,0,3,4,-9
Gradey Dick,Raptors,"OCT 28, 2023",TOR vs. PHI,L,28,5,8,62.5%,4,6,66.7%,2,2,100.0%,2,0,2,1,0,0,1,5,16,1
Gradey Dick,Raptors,"OCT 27, 2023",TOR @ CHI,L,6,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,1,1,0,0,0,0,0,0,-6
Gradey Dick,Raptors,"OCT 25, 2023",TOR vs. MIN,W,2,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0,0,0,1,0,1
Gradey Dick - Average,Average,,,,15.2,1.3,4.1,21.1%,0.7,2.6,14.6%,0.4,0.4,20.0%,0.7,1.1,1.8,1.0,0.2,0.0,0.8,1.6,3.7,-3.5
Ousmane Dieng,Thunder,"NOV 12, 2023",OKC @ PHX,W,6,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-4
Ousmane Dieng,Thunder,"NOV 10, 2023",OKC @ SAC,L,8,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,1,1,1,0,0,0,1,0,0
Ousmane Dieng,Thunder,"NOV 08, 2023",OKC vs. CLE,W,9,1,2,50.0%,0,1,0.0%,2,2,100.0%,2,3,5,1,1,0,0,1,4,9
Ousmane Dieng,Thunder,"NOV 06, 2023",OKC vs. ATL,W,10,1,4,25.0%,1,2,50.0%,0,0,0.0%,1,1,2,0,0,0,1,0,3,-5
Ousmane Dieng,Thunder,"NOV 03, 2023",OKC vs. GSW,L,5,1,3,33.3%,1,3,33.3%,0,0,0.0%,0,1,1,1,0,0,1,0,3,-3
Ousmane Dieng,Thunder,"NOV 01, 2023",OKC vs. NOP,L,12,1,4,25.0%,0,3,0.0%,0,0,0.0%,0,2,2,1,0,0,0,0,2,-11
Ousmane Dieng,Thunder,"OCT 30, 2023",OKC vs. DET,W,18,4,4,100.0%,2,2,100.0%,0,1,0.0%,1,0,1,2,0,0,1,0,10,-2
Ousmane Dieng,Thunder,"OCT 29, 2023",OKC vs. DEN,L,19,2,8,25.0%,0,5,0.0%,1,1,100.0%,0,5,5,1,0,0,0,0,5,-10
Ousmane Dieng,Thunder,"OCT 27, 2023",OKC @ CLE,W,11,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,1,1,2,0,0,0,3,0,-4
Ousmane Dieng,Thunder,"OCT 25, 2023",OKC @ CHI,W,14,3,5,60.0%,3,5,60.0%,0,0,0.0%,1,1,2,0,0,0,1,1,9,2
Ousmane Dieng - Average,Average,,,,11.2,1.3,3.4,31.8%,0.7,2.5,24.3%,0.3,0.4,20.0%,0.5,1.5,2.0,0.9,0.1,0.0,0.4,0.6,3.6,-2.8
Spencer Dinwiddie,Nets,"NOV 14, 2023",BKN vs. ORL,W,38,10,18,55.6%,5,10,50.0%,4,6,66.7%,1,4,5,9,0,0,1,3,29,25
Spencer Dinwiddie,Nets,"NOV 12, 2023",BKN vs. WAS,W,31,3,10,30.0%,0,5,0.0%,6,7,85.7%,0,4,4,3,2,1,0,2,12,13
Spencer Dinwiddie,Nets,"NOV 10, 2023",BKN @ BOS,L,20,3,7,42.9%,3,6,50.0%,3,4,75.0%,0,4,4,4,0,0,2,2,12,-14
Spencer Dinwiddie,Nets,"NOV 08, 2023",BKN vs. LAC,W,26,2,8,25.0%,2,7,28.6%,1,2,50.0%,0,3,3,4,0,0,2,0,7,-1
Spencer Dinwiddie,Nets,"NOV 06, 2023",BKN vs. MIL,L,24,1,4,25.0%,1,3,33.3%,0,0,0.0%,1,2,3,3,0,0,0,0,3,13
Spencer Dinwiddie,Nets,"NOV 04, 2023",BKN vs. BOS,L,35,8,14,57.1%,3,7,42.9%,0,3,0.0%,0,6,6,6,0,0,1,1,19,-6
Spencer Dinwiddie,Nets,"NOV 03, 2023",BKN @ CHI,W,31,4,7,57.1%,2,4,50.0%,0,0,0.0%,0,3,3,9,2,0,3,0,10,15
Spencer Dinwiddie,Nets,"OCT 30, 2023",BKN @ CHA,W,13,2,6,33.3%,1,3,33.3%,0,0,0.0%,0,1,1,3,0,0,1,2,5,14
Spencer Dinwiddie,Nets,"OCT 27, 2023",BKN @ DAL,L,40,8,17,47.1%,6,12,50.0%,1,2,50.0%,0,3,3,8,0,0,2,4,23,4
Spencer Dinwiddie,Nets,"OCT 25, 2023",BKN vs. CLE,L,24,1,3,33.3%,1,3,33.3%,2,2,100.0%,0,1,1,3,0,0,1,2,5,-10
Spencer Dinwiddie - Average,Average,,,,28.2,4.2,9.4,40.6%,2.4,6.0,37.1%,1.7,2.6,42.7%,0.2,3.1,3.3,5.2,0.4,0.1,1.3,1.6,12.5,5.3
Luka Doncic,Mavericks,"NOV 14, 2023",DAL @ NOP,L,26,5,16,31.3%,3,5,60.0%,3,5,60.0%,1,1,2,2,0,0,8,0,16,-26
Luka Doncic,Mavericks,"NOV 12, 2023",DAL @ NOP,W,28,11,18,61.1%,4,9,44.4%,4,5,80.0%,0,4,4,9,1,0,2,0,30,14
Luka Doncic,Mavericks,"NOV 10, 2023",DAL vs. LAC,W,32,17,21,81.0%,6,9,66.7%,4,4,100.0%,0,6,6,6,1,0,1,1,44,32
Luka Doncic,Mavericks,"NOV 08, 2023",DAL vs. TOR,L,38,11,26,42.3%,2,10,20.0%,7,10,70.0%,0,7,7,8,4,1,4,3,31,-7
Luka Doncic,Mavericks,"NOV 06, 2023",DAL @ ORL,W,35,9,17,52.9%,5,10,50.0%,6,6,100.0%,0,3,3,6,2,0,6,2,29,7
Luka Doncic,Mavericks,"NOV 05, 2023",DAL vs. CHA,W,36,8,19,42.1%,1,9,11.1%,6,7,85.7%,1,11,12,9,0,1,4,3,23,3
Luka Doncic,Mavericks,"NOV 03, 2023",DAL @ DEN,L,38,11,24,45.8%,6,11,54.5%,6,7,85.7%,3,7,10,8,0,1,9,2,34,-4
Luka Doncic,Mavericks,"NOV 01, 2023",DAL vs. CHI,W,40,5,16,31.3%,1,8,12.5%,7,9,77.8%,0,7,7,10,2,1,6,2,18,11
Luka Doncic,Mavericks,"OCT 30, 2023",DAL @ MEM,W,40,11,22,50.0%,6,12,50.0%,7,10,70.0%,0,12,12,12,1,1,6,4,35,6
Luka Doncic,Mavericks,"OCT 27, 2023",DAL vs. BKN,W,36,16,25,64.0%,9,14,64.3%,8,10,80.0%,1,9,10,7,0,0,0,1,49,9
Luka Doncic,Mavericks,"OCT 25, 2023",DAL @ SAS,W,34,13,25,52.0%,3,11,27.3%,4,7,57.1%,1,12,13,10,2,0,4,1,33,4
Luka Doncic - Average,Average,,,,34.8,10.6,20.8,50.3%,4.2,9.8,41.9%,5.6,7.3,78.8%,0.6,7.2,7.8,7.9,1.2,0.5,4.5,1.7,31.1,4.5
Luguentz Dort,Thunder,"NOV 14, 2023",OKC vs. SAS,W,24,2,6,33.3%,1,3,33.3%,1,2,50.0%,1,2,3,0,1,1,0,2,6,22
Luguentz Dort,Thunder,"NOV 12, 2023",OKC @ PHX,W,33,3,10,30.0%,0,5,0.0%,3,4,75.0%,2,4,6,1,2,1,0,5,9,8
Luguentz Dort,Thunder,"NOV 10, 2023",OKC @ SAC,L,25,2,5,40.0%,2,3,66.7%,2,2,100.0%,2,4,6,2,3,1,2,4,8,-11
Luguentz Dort,Thunder,"NOV 08, 2023",OKC vs. CLE,W,36,3,9,33.3%,3,5,60.0%,5,6,83.3%,1,3,4,3,2,3,3,3,14,-5
Luguentz Dort,Thunder,"NOV 06, 2023",OKC vs. ATL,W,32,6,10,60.0%,2,5,40.0%,5,5,100.0%,2,7,9,3,0,2,2,1,19,7
Luguentz Dort,Thunder,"NOV 03, 2023",OKC vs. GSW,L,30,9,12,75.0%,6,6,100.0%,5,7,71.4%,2,3,5,0,0,0,1,4,29,-5
Luguentz Dort,Thunder,"NOV 01, 2023",OKC vs. NOP,L,30,3,7,42.9%,3,6,50.0%,0,0,0.0%,1,1,2,0,1,0,1,4,9,-3
Luguentz Dort,Thunder,"OCT 30, 2023",OKC vs. DET,W,26,3,7,42.9%,1,4,25.0%,0,0,0.0%,0,2,2,0,2,1,0,1,7,12
Luguentz Dort,Thunder,"OCT 29, 2023",OKC vs. DEN,L,21,3,7,42.9%,1,5,20.0%,3,3,100.0%,1,0,1,0,1,1,0,2,10,-18
Luguentz Dort,Thunder,"OCT 27, 2023",OKC @ CLE,W,39,9,13,69.2%,3,4,75.0%,4,6,66.7%,3,3,6,2,1,1,1,5,25,-6
Luguentz Dort,Thunder,"OCT 25, 2023",OKC @ CHI,W,33,3,8,37.5%,2,5,40.0%,0,0,0.0%,0,7,7,2,2,1,2,1,8,13
Luguentz Dort - Average,Average,,,,29.9,4.2,8.5,46.1%,2.2,4.6,46.4%,2.5,3.2,58.8%,1.4,3.3,4.6,1.2,1.4,1.1,1.1,2.9,13.1,1.3
Ayo Dosunmu,Bulls,"NOV 13, 2023",CHI @ MIL,L,26,2,4,50.0%,1,2,50.0%,0,0,0.0%,1,1,2,1,0,0,1,4,5,-13
Ayo Dosunmu,Bulls,"NOV 12, 2023",CHI vs. DET,W,27,6,7,85.7%,0,1,0.0%,1,2,50.0%,0,1,1,3,3,0,0,3,13,19
Ayo Dosunmu,Bulls,"NOV 08, 2023",CHI vs. PHX,L,10,1,2,50.0%,0,0,0.0%,0,0,0.0%,2,1,3,1,0,0,1,0,2,-4
Ayo Dosunmu,Bulls,"NOV 06, 2023",CHI vs. UTA,W,16,2,5,40.0%,2,3,66.7%,2,2,100.0%,0,1,1,0,0,0,1,0,8,6
Ayo Dosunmu,Bulls,"NOV 01, 2023",CHI @ DAL,L,11,3,4,75.0%,2,3,66.7%,0,0,0.0%,0,1,1,1,0,0,0,1,8,8
Ayo Dosunmu,Bulls,"OCT 30, 2023",CHI @ IND,W,10,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,1,1,0,1,1,0,2,0,-2
Ayo Dosunmu,Bulls,"OCT 28, 2023",CHI @ DET,L,15,2,7,28.6%,1,2,50.0%,0,0,0.0%,2,1,3,3,0,0,0,0,5,-6
Ayo Dosunmu,Bulls,"OCT 27, 2023",CHI vs. TOR,W,11,2,4,50.0%,0,1,0.0%,0,0,0.0%,0,1,1,0,0,0,0,0,4,10
Ayo Dosunmu,Bulls,"OCT 25, 2023",CHI vs. OKC,L,9,3,5,60.0%,2,4,50.0%,0,0,0.0%,0,0,0,1,1,0,1,0,8,3
Ayo Dosunmu - Average,Average,,,,15.0,2.3,4.3,48.8%,0.9,1.9,31.5%,0.3,0.4,16.7%,0.6,0.9,1.4,1.1,0.6,0.1,0.4,1.1,5.9,2.3
Andre Drummond,Bulls,"NOV 13, 2023",CHI @ MIL,L,12,2,5,40.0%,0,0,0.0%,0,0,0.0%,1,2,3,0,2,0,1,2,4,-8
Andre Drummond,Bulls,"NOV 12, 2023",CHI vs. DET,W,15,5,8,62.5%,0,0,0.0%,1,2,50.0%,5,8,13,1,2,0,1,2,11,5
Andre Drummond,Bulls,"NOV 08, 2023",CHI vs. PHX,L,12,1,1,100.0%,0,0,0.0%,0,0,0.0%,1,2,3,1,1,0,2,2,2,15
Andre Drummond,Bulls,"NOV 06, 2023",CHI vs. UTA,W,14,5,10,50.0%,0,0,0.0%,2,3,66.7%,5,2,7,1,1,1,2,2,12,4
Andre Drummond,Bulls,"NOV 04, 2023",CHI @ DEN,L,15,2,3,66.7%,0,0,0.0%,1,2,50.0%,4,7,11,0,1,0,0,1,5,7
Andre Drummond,Bulls,"NOV 03, 2023",CHI vs. BKN,L,12,3,3,100.0%,0,0,0.0%,1,4,25.0%,0,4,4,0,1,0,1,1,7,-9
Andre Drummond,Bulls,"NOV 01, 2023",CHI @ DAL,L,12,4,5,80.0%,0,0,0.0%,0,0,0.0%,1,2,3,0,2,0,0,2,8,-3
Andre Drummond,Bulls,"OCT 30, 2023",CHI @ IND,W,14,2,4,50.0%,0,0,0.0%,1,2,50.0%,2,1,3,2,1,0,1,0,5,7
Andre Drummond,Bulls,"OCT 28, 2023",CHI @ DET,L,14,1,6,16.7%,0,0,0.0%,0,0,0.0%,3,2,5,2,3,1,0,0,2,-5
Andre Drummond,Bulls,"OCT 27, 2023",CHI vs. TOR,W,12,3,6,50.0%,0,0,0.0%,2,2,100.0%,2,0,2,0,0,0,2,2,8,1
Andre Drummond,Bulls,"OCT 25, 2023",CHI vs. OKC,L,16,3,4,75.0%,0,0,0.0%,0,0,0.0%,3,2,5,1,1,0,1,1,6,-1
Andre Drummond - Average,Average,,,,13.5,2.8,5.0,62.8%,0.0,0.0,0.0%,0.7,1.4,31.1%,2.5,2.9,5.4,0.7,1.4,0.2,1.0,1.4,6.4,1.2
Chris Duarte,Kings,"NOV 13, 2023",SAC vs. CLE,W,9,1,3,33.3%,0,2,0.0%,0,0,0.0%,0,0,0,0,0,0,1,4,2,-2
Chris Duarte,Kings,"NOV 10, 2023",SAC vs. OKC,W,5,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,1,1,0,1,0,1,2,0,-1
Chris Duarte,Kings,"NOV 08, 2023",SAC vs. POR,W,11,1,4,25.0%,1,3,33.3%,0,0,0.0%,0,2,2,0,1,0,0,2,3,-8
Chris Duarte,Kings,"NOV 06, 2023",SAC @ HOU,L,15,1,3,33.3%,1,1,100.0%,2,4,50.0%,0,1,1,2,0,0,1,1,5,-8
Chris Duarte,Kings,"NOV 04, 2023",SAC @ HOU,L,26,3,8,37.5%,2,6,33.3%,2,2,100.0%,0,2,2,1,1,1,0,4,10,-4
Chris Duarte,Kings,"NOV 01, 2023",SAC @ GSW,L,7,0,3,0.0%,0,1,0.0%,2,2,100.0%,0,1,1,2,0,0,1,3,2,-1
Chris Duarte,Kings,"OCT 29, 2023",SAC vs. LAL,W,14,2,4,50.0%,0,2,0.0%,0,0,0.0%,0,2,2,0,1,0,0,3,4,1
Chris Duarte,Kings,"OCT 27, 2023",SAC vs. GSW,L,26,1,7,14.3%,0,4,0.0%,2,3,66.7%,0,1,1,3,1,0,1,6,4,0
Chris Duarte,Kings,"OCT 25, 2023",SAC @ UTA,W,15,3,5,60.0%,3,4,75.0%,0,0,0.0%,1,1,2,1,0,0,0,3,9,5
Chris Duarte - Average,Average,,,,14.2,1.3,4.3,28.2%,0.8,2.8,26.8%,0.9,1.2,35.2%,0.1,1.2,1.3,1.0,0.6,0.1,0.6,3.1,4.3,-2.0
Kris Dunn,Jazz,"NOV 14, 2023",UTA vs. POR,W,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,1,0,0,0
Kris Dunn,Jazz,"NOV 08, 2023",UTA @ IND,L,12,3,5,60.0%,1,1,100.0%,0,0,0.0%,1,3,4,2,0,0,0,0,7,-3
Kris Dunn,Jazz,"NOV 06, 2023",UTA @ CHI,L,11,1,1,100.0%,1,1,100.0%,0,0,0.0%,2,3,5,3,0,0,2,1,3,-3
Kris Dunn,Jazz,"NOV 02, 2023",UTA vs. ORL,L,6,1,2,50.0%,0,0,0.0%,0,0,0.0%,0,2,2,3,0,0,0,0,2,-1
Kris Dunn,Jazz,"NOV 01, 2023",UTA vs. MEM,W,13,1,2,50.0%,1,1,100.0%,2,2,100.0%,0,1,1,3,0,0,0,3,5,10
Kris Dunn,Jazz,"OCT 30, 2023",UTA @ DEN,L,6,0,2,0.0%,0,1,0.0%,0,0,0.0%,0,2,2,1,0,0,0,1,0,0
Kris Dunn,Jazz,"OCT 28, 2023",UTA @ PHX,L,20,2,7,28.6%,0,1,0.0%,0,0,0.0%,0,2,2,3,2,0,1,2,4,4
Kris Dunn,Jazz,"OCT 27, 2023",UTA vs. LAC,W,19,2,7,28.6%,0,2,0.0%,0,0,0.0%,0,1,1,3,1,0,3,6,4,8
Kris Dunn,Jazz,"OCT 25, 2023",UTA vs. SAC,L,16,3,6,50.0%,0,1,0.0%,2,4,50.0%,0,1,1,2,2,0,4,0,8,-16
Kris Dunn - Average,Average,,,,11.6,1.4,3.6,40.8%,0.3,0.9,33.3%,0.4,0.7,16.7%,0.3,1.7,2.0,2.2,0.6,0.0,1.2,1.4,3.7,-0.1
Kevin Durant,Suns,"NOV 12, 2023",PHX vs. OKC,L,36,7,18,38.9%,3,5,60.0%,11,11,100.0%,0,9,9,4,1,2,3,1,28,-13
Kevin Durant,Suns,"NOV 10, 2023",PHX vs. LAL,L,39,13,27,48.1%,4,6,66.7%,8,10,80.0%,1,8,9,5,0,0,4,4,38,8
Kevin Durant,Suns,"NOV 08, 2023",PHX @ CHI,W,42,7,16,43.8%,2,5,40.0%,9,9,100.0%,1,6,7,9,2,1,6,2,25,5
Kevin Durant,Suns,"NOV 05, 2023",PHX @ DET,W,35,14,27,51.9%,1,3,33.3%,12,12,100.0%,0,4,4,5,1,2,3,1,41,7
Kevin Durant,Suns,"NOV 04, 2023",PHX @ PHI,L,36,9,20,45.0%,1,4,25.0%,12,14,85.7%,1,7,8,3,1,2,5,1,31,-13
Kevin Durant,Suns,"NOV 02, 2023",PHX vs. SAS,L,37,10,15,66.7%,3,5,60.0%,5,9,55.6%,0,6,6,1,0,2,3,3,28,-17
Kevin Durant,Suns,"OCT 31, 2023",PHX vs. SAS,L,37,12,19,63.2%,1,3,33.3%,1,2,50.0%,0,2,2,7,2,0,5,0,26,3
Kevin Durant,Suns,"OCT 28, 2023",PHX vs. UTA,W,29,8,11,72.7%,1,4,25.0%,9,9,100.0%,0,4,4,7,1,1,2,1,26,30
Kevin Durant,Suns,"OCT 26, 2023",PHX @ LAL,L,39,14,28,50.0%,1,5,20.0%,10,13,76.9%,0,11,11,2,1,1,8,2,39,18
Kevin Durant,Suns,"OCT 24, 2023",PHX @ GSW,W,37,7,22,31.8%,1,2,50.0%,3,5,60.0%,2,9,11,3,0,1,2,1,18,0
Kevin Durant - Average,Average,,,,36.7,10.1,20.3,51.2%,1.8,4.2,41.3%,8.0,9.4,80.8%,0.5,6.6,7.1,4.6,0.9,1.2,4.1,1.6,30.0,2.8
Jalen Duren,Pistons,"NOV 10, 2023",DET vs. PHI,L,23,2,5,40.0%,0,0,0.0%,0,0,0.0%,1,3,4,3,0,1,3,1,4,-8
Jalen Duren,Pistons,"NOV 08, 2023",DET @ MIL,L,28,5,10,50.0%,0,1,0.0%,1,1,100.0%,3,9,12,5,0,0,2,5,11,-3
Jalen Duren,Pistons,"NOV 05, 2023",DET vs. PHX,L,31,6,10,60.0%,0,0,0.0%,0,0,0.0%,3,8,11,3,2,0,5,4,12,-19
Jalen Duren,Pistons,"NOV 02, 2023",DET @ NOP,L,25,5,8,62.5%,0,0,0.0%,2,2,100.0%,0,5,5,1,0,0,1,5,12,-12
Jalen Duren,Pistons,"OCT 30, 2023",DET @ OKC,L,23,4,11,36.4%,0,0,0.0%,0,1,0.0%,3,4,7,1,1,0,1,3,8,-8
Jalen Duren,Pistons,"OCT 28, 2023",DET vs. CHI,W,33,9,11,81.8%,0,0,0.0%,5,5,100.0%,6,9,15,5,1,2,1,3,23,6
Jalen Duren,Pistons,"OCT 27, 2023",DET @ CHA,W,35,7,8,87.5%,0,0,0.0%,0,0,0.0%,6,11,17,3,1,2,5,3,14,5
Jalen Duren,Pistons,"OCT 25, 2023",DET @ MIA,L,32,8,11,72.7%,0,0,0.0%,1,3,33.3%,6,8,14,4,0,4,4,4,17,-4
Jalen Duren - Average,Average,,,,28.8,5.8,9.2,61.4%,0.0,0.1,0.0%,1.1,1.5,41.7%,3.5,7.1,10.6,3.1,0.6,1.1,2.8,3.5,12.6,-5.4
Tari Eason,Rockets,"NOV 12, 2023",HOU vs. DEN,W,16,3,4,75.0%,2,3,66.7%,0,0,0.0%,1,2,3,2,1,0,0,1,8,12
Tari Eason,Rockets,"NOV 10, 2023",HOU vs. NOP,W,19,1,8,12.5%,0,2,0.0%,0,0,0.0%,1,7,8,0,0,2,0,3,2,-2
Tari Eason,Rockets,"NOV 08, 2023",HOU vs. LAL,W,14,4,10,40.0%,1,2,50.0%,0,0,0.0%,4,5,9,2,0,1,2,1,9,5
Tari Eason - Average,Average,,,,16.3,2.7,7.3,42.5%,1.0,2.3,38.9%,0.0,0.0,0.0%,2.0,4.7,6.7,1.3,0.3,1.0,0.7,1.7,6.3,5.0
Anthony Edwards,Timberwolves,"NOV 14, 2023",MIN @ GSW,W,36,7,16,43.8%,3,6,50.0%,3,5,60.0%,0,4,4,4,3,0,5,1,20,-9
Anthony Edwards,Timberwolves,"NOV 12, 2023",MIN @ GSW,W,38,11,27,40.7%,1,9,11.1%,10,10,100.0%,1,5,6,7,2,0,4,0,33,15
Anthony Edwards,Timberwolves,"NOV 10, 2023",MIN @ SAS,W,37,9,21,42.9%,2,8,25.0%,8,11,72.7%,2,5,7,5,2,1,4,1,28,3
Anthony Edwards,Timberwolves,"NOV 08, 2023",MIN vs. NOP,W,33,10,22,45.5%,2,8,25.0%,4,5,80.0%,0,3,3,8,3,2,3,1,26,35
Anthony Edwards,Timberwolves,"NOV 06, 2023",MIN vs. BOS,W,38,15,25,60.0%,2,8,25.0%,6,7,85.7%,0,9,9,7,1,0,3,5,38,18
Anthony Edwards,Timberwolves,"NOV 04, 2023",MIN vs. UTA,W,36,13,19,68.4%,2,4,50.0%,3,5,60.0%,0,8,8,6,1,0,6,0,31,27
Anthony Edwards,Timberwolves,"NOV 01, 2023",MIN vs. DEN,W,32,8,16,50.0%,1,4,25.0%,7,8,87.5%,0,2,2,1,2,0,4,1,24,11
Anthony Edwards,Timberwolves,"OCT 30, 2023",MIN @ ATL,L,38,13,21,61.9%,5,8,62.5%,0,1,0.0%,0,5,5,7,1,0,5,4,31,-9
Anthony Edwards,Timberwolves,"OCT 28, 2023",MIN vs. MIA,W,33,7,15,46.7%,3,5,60.0%,2,2,100.0%,0,2,2,7,0,0,2,3,19,21
Anthony Edwards,Timberwolves,"OCT 25, 2023",MIN @ TOR,L,38,8,27,29.6%,4,7,57.1%,6,6,100.0%,5,9,14,1,0,0,2,1,26,0
Anthony Edwards - Average,Average,,,,35.9,10.1,20.9,49.0%,2.5,6.7,39.1%,4.9,6.0,74.6%,0.8,5.2,6.0,5.3,1.5,0.3,3.8,1.7,27.6,11.2
Kessler Edwards,Kings,"NOV 13, 2023",SAC vs. CLE,W,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-5
Kessler Edwards,Kings,"NOV 10, 2023",SAC vs. OKC,W,3,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-3
Kessler Edwards,Kings,"NOV 08, 2023",SAC vs. POR,W,16,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,4,4,1,0,1,1,4,0,4
Kessler Edwards,Kings,"NOV 06, 2023",SAC @ HOU,L,12,1,4,25.0%,1,2,50.0%,1,2,50.0%,0,1,1,2,1,0,0,1,4,11
Kessler Edwards,Kings,"NOV 04, 2023",SAC @ HOU,L,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,0
Kessler Edwards,Kings,"OCT 29, 2023",SAC vs. LAL,W,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-2
Kessler Edwards,Kings,"OCT 25, 2023",SAC @ UTA,W,1,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-2
Kessler Edwards - Average,Average,,,,4.9,0.1,0.9,3.6%,0.1,0.6,7.1%,0.1,0.3,7.1%,0.0,0.7,0.7,0.4,0.1,0.1,0.1,0.7,0.6,0.4
Keon Ellis,Kings,"NOV 13, 2023",SAC vs. CLE,W,12,1,3,33.3%,0,2,0.0%,0,0,0.0%,0,0,0,2,0,1,2,1,2,-3
Keon Ellis,Kings,"NOV 10, 2023",SAC vs. OKC,W,31,2,8,25.0%,1,7,14.3%,3,4,75.0%,1,3,4,2,0,3,1,3,8,4
Keon Ellis,Kings,"NOV 08, 2023",SAC vs. POR,W,21,1,3,33.3%,0,2,0.0%,2,3,66.7%,0,4,4,0,3,0,2,1,4,-4
Keon Ellis,Kings,"NOV 06, 2023",SAC @ HOU,L,14,5,7,71.4%,4,6,66.7%,1,4,25.0%,1,1,2,1,1,0,0,1,15,10
Keon Ellis,Kings,"NOV 04, 2023",SAC @ HOU,L,1,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,1,0,0,1,0,0
Keon Ellis,Kings,"OCT 25, 2023",SAC @ UTA,W,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-2
Keon Ellis - Average,Average,,,,13.3,1.5,3.7,27.2%,0.8,3.0,13.5%,1.0,1.8,27.8%,0.3,1.3,1.7,0.8,0.8,0.7,0.8,1.2,4.8,0.8
Joel Embiid,76ers,"NOV 14, 2023",PHI vs. IND,L,38,11,22,50.0%,0,4,0.0%,17,17,100.0%,3,9,12,6,3,0,5,4,39,-9
Joel Embiid,76ers,"NOV 12, 2023",PHI vs. IND,W,33,12,26,46.2%,1,4,25.0%,12,14,85.7%,8,5,13,7,1,1,3,2,37,-1
Joel Embiid,76ers,"NOV 10, 2023",PHI @ DET,W,36,8,21,38.1%,1,4,25.0%,16,19,84.2%,7,9,16,3,0,2,5,3,33,1
Joel Embiid,76ers,"NOV 08, 2023",PHI vs. BOS,W,37,10,20,50.0%,1,4,25.0%,6,6,100.0%,1,9,10,4,1,4,6,3,27,4
Joel Embiid,76ers,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,68.0%,0,2,0.0%,14,14,100.0%,2,9,11,6,1,1,1,2,48,15
Joel Embiid,76ers,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,50.0%,3,3,100.0%,5,5,100.0%,3,8,11,3,0,1,4,2,26,4
Joel Embiid,76ers,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,36.4%,0,2,0.0%,12,13,92.3%,5,8,13,7,0,1,4,2,28,22
Joel Embiid,76ers,"OCT 29, 2023",PHI vs. POR,W,29,12,22,54.5%,2,4,50.0%,9,12,75.0%,5,10,15,7,2,6,3,3,35,28
Joel Embiid,76ers,"OCT 28, 2023",PHI @ TOR,W,35,14,21,66.7%,1,3,33.3%,5,6,83.3%,0,9,9,8,1,2,1,0,34,-2
Joel Embiid,76ers,"OCT 26, 2023",PHI @ MIL,L,36,9,21,42.9%,3,7,42.9%,3,8,37.5%,0,7,7,6,0,1,7,5,24,-1
Joel Embiid - Average,Average,,,,34.1,11.0,21.8,50.3%,1.2,3.7,30.1%,9.9,11.4,85.8%,3.4,8.3,11.7,5.7,0.9,1.9,3.9,2.6,33.1,6.1
Drew Eubanks,Suns,"NOV 12, 2023",PHX vs. OKC,L,21,7,9,77.8%,0,0,0.0%,1,2,50.0%,4,1,5,1,0,0,2,1,15,4
Drew Eubanks,Suns,"NOV 10, 2023",PHX vs. LAL,L,14,1,3,33.3%,0,0,0.0%,0,0,0.0%,2,3,5,1,0,1,2,2,2,-6
Drew Eubanks,Suns,"NOV 08, 2023",PHX @ CHI,W,14,1,1,100.0%,0,0,0.0%,2,2,100.0%,0,3,3,2,0,2,0,2,4,-12
Drew Eubanks,Suns,"NOV 05, 2023",PHX @ DET,W,18,4,5,80.0%,0,0,0.0%,0,0,0.0%,1,2,3,1,1,3,2,4,8,6
